strategy,seed,rho_truth,rho_alpha_truth,exploit_spread_rho,ceiling_pct,top5_overlap,top10_overlap,top25_overlap,elapsed_s,pred_p10,pred_p50,pred_p90
A_baseline,4,0.3812393384186126,0.39390659896221064,0.2949955892559552,0.25333333333333335,0.0,0.0,0.16,5.9094202518463135,0.10300000000000001,0.5016666666666667,1.0
B_cfs_twfe,4,-0.0745313062829817,0.0,-0.09162102864710278,0.25333333333333335,0.0,0.0,0.12,0.05401039123535156,0.10300000000000001,0.5016666666666667,1.0
C_emtobit,4,0.39555813211148144,0.3883972044133823,0.3142658991746061,0.25333333333333335,0.0,0.0,0.2,0.5175125598907471,0.10300000000000001,0.5016666666666667,1.0
D_boxcox,4,0.37932377026411407,0.37932377026411407,0.29473817835607746,0.0033333333333333335,0.0,0.1,0.16,0.08225393295288086,0.31305677268815835,0.5088952989130329,0.7382921425861273
E_novelty,4,0.41853571728948386,,0.33197299439783606,0.12,0.0,0.0,0.24,0.07739520072937012,0.0,0.375,1.0
F_combined,4,0.3350663116097112,0.3966021844687163,0.27388776755052896,0.12666666666666668,0.0,0.1,0.12,0.5113043785095215,0.0,0.5,1.0
G_main_exploiter,4,0.3541417448225255,0.35395173118805284,0.2580699177167289,0.25333333333333335,0.2,0.1,0.28,0.05497241020202637,0.10600000000000001,0.5033333333333334,1.0
H_cat_fisher,4,0.5193450759773413,0.5170919676885299,0.44871152161225114,0.25333333333333335,0.0,0.0,0.24,0.09653759002685547,0.10300000000000001,0.5016666666666667,1.0
I_tobit_boxcox,4,0.44094756608406754,0.44094756608406754,0.3694434667205216,0.0033333333333333335,0.0,0.0,0.16,0.5256752967834473,0.27638276285779434,0.49258977915474134,0.7146971879985866
J_boxcox_cat,4,0.49369792997699974,0.49369792997699974,0.4034522950866969,0.0033333333333333335,0.2,0.2,0.32,0.10619974136352539,0.3052679955042978,0.5464223837362605,0.797264856420355
K_tobit_boxcox_cat,4,0.5898536650407226,0.5898536650407226,0.5234274833386227,0.0033333333333333335,0.4,0.3,0.2,0.5360867977142334,0.21649901684681655,0.40549303744538884,0.5894750250365337
A_baseline,5,0.47329295144792494,0.47443593817709084,0.30604957270695005,0.25333333333333335,0.0,0.1,0.2,5.751307964324951,0.10300000000000001,0.5016666666666667,1.0
